Date,Soil Moisture 10,Soil Moisture 20,Soil Moisture 30,date_uitheizen,precipitation
2021-08-02 18:36:38,31.7,35,32.1,2021-06-25 23:15,0
2021-08-02 17:36:38,31.8,34.9,32,2021-06-25 23:25,0
2021-08-02 16:36:38,31.8,34.9,32,2021-06-25 23:35,0
2021-08-02 15:36:38,31.8,34.9,32,2021-06-25 23:45,0
2021-08-02 13:36:38,31.8,34.9,31.9,2021-06-25 23:55,0
2021-08-02 12:36:38,32,34.9,32,2021-06-26 00:05,0
2021-08-02 11:36:38,32,34.9,32,2021-06-26 00:15,0
2021-08-02 08:36:38,32.1,35,32.1,2021-06-26 00:25,0
2021-08-02 06:36:38,32.2,35.1,32.1,2021-06-26 00:35,0
2021-08-02 05:36:38,32.2,35.1,32.1,2021-06-26 00:45,0
2021-08-02 03:36:38,32.4,35.1,32.2,2021-06-26 00:55,0
2021-08-02 01:36:38,32,35.1,32.1,2021-06-26 01:05,0
2021-08-02 00:36:38,31.9,35.1,32.1,2021-06-26 01:15,0
2021-08-03 23:36:36,31.2,34.7,31.9,2021-06-26 01:25,0
2021-08-03 22:36:36,31.2,34.7,31.9,2021-06-26 01:35,0
2021-08-03 21:36:36,31.2,34.8,31.9,2021-06-26 01:45,0
2021-08-03 20:36:36,31.2,34.7,31.8,2021-06-26 01:55,0
2021-08-03 19:36:36,31.3,34.7,31.9,2021-06-26 02:05,0
2021-08-03 18:36:36,31.3,34.7,31.9,2021-06-26 02:15,0
2021-08-03 17:36:36,31.3,34.7,31.8,2021-06-26 02:25,0
2021-08-03 15:36:38,31.2,34.7,31.8,2021-06-26 02:35,0
2021-08-03 14:36:38,31.4,34.7,31.8,2021-06-26 02:45,0
2021-08-03 13:36:38,31.3,34.7,31.9,2021-06-26 02:55,0
2021-08-03 11:36:38,31.4,34.6,31.8,2021-06-26 03:05,0
2021-08-03 09:36:38,31.5,34.7,31.8,2021-06-26 03:15,0
2021-08-03 06:36:38,31.4,34.7,31.8,2021-06-26 03:25,0
2021-08-03 05:36:38,31.6,34.9,32,2021-06-26 03:35,0
2021-08-03 04:36:38,31.6,34.9,32,2021-06-26 03:45,0
2021-08-03 02:36:38,31.7,35,32.1,2021-06-26 03:55,0
2021-08-03 01:36:38,31.7,35,32,2021-06-26 04:05,0
2021-08-04 23:36:35,30.6,34.5,31.7,2021-06-26 04:15,0
2021-08-04 22:36:35,30.6,34.5,31.7,2021-06-26 04:25,0
2021-08-04 21:36:35,30.6,34.5,31.7,2021-06-26 04:35,0
2021-08-04 20:36:35,30.6,34.5,31.7,2021-06-26 04:45,0
2021-08-04 18:36:35,30.8,34.5,31.7,2021-06-26 04:55,0
2021-08-04 17:36:35,30.8,34.5,31.7,2021-06-26 05:05,0
2021-08-04 16:36:35,30.8,34.5,31.6,2021-06-26 05:15,0
2021-08-04 15:36:36,30.7,34.4,31.6,2021-06-26 05:25,0
2021-08-04 13:36:36,30.8,34.4,31.6,2021-06-26 05:35,0
2021-08-04 12:36:36,30.9,34.4,31.6,2021-06-26 05:45,0
2021-08-04 11:36:36,30.9,34.5,31.6,2021-06-26 05:55,0
2021-08-04 10:36:36,30.9,34.4,31.7,2021-06-26 06:05,0
2021-08-04 09:36:36,31,34.4,31.7,2021-06-26 06:15,0
2021-08-04 07:36:36,31,34.6,31.7,2021-06-26 06:25,0
2021-08-04 05:36:36,31.1,34.6,31.8,2021-06-26 06:35,0
2021-08-04 04:36:36,31.2,34.7,31.8,2021-06-26 06:45,0
2021-08-04 03:36:36,31.1,34.7,31.9,2021-06-26 06:55,0
2021-08-04 01:36:36,31.2,34.7,31.9,2021-06-26 07:05,0
2021-08-04 00:36:36,31.1,34.7,31.9,2021-06-26 07:15,0
2021-08-05 23:36:34,28.3,31.3,30.1,2021-06-26 07:25,0
2021-08-05 21:36:34,28.4,31.5,30.2,2021-06-26 07:35,0
2021-08-05 20:36:34,28.3,31.3,30.1,2021-06-26 07:46,0
2021-08-05 19:36:34,28.6,31.3,30.2,2021-06-26 07:56,0
2021-08-05 18:36:34,28.9,31.4,30.2,2021-06-26 08:06,0
2021-08-05 17:36:34,28.5,31.3,30.1,2021-06-26 08:16,0
2021-08-05 16:36:34,28.5,31.4,30.1,2021-06-26 08:26,0
2021-08-05 15:36:35,28.7,31.4,30.1,2021-06-26 08:36,0
2021-08-05 14:36:35,28.8,31.5,30.1,2021-06-26 08:46,0
2021-08-05 13:36:35,28.6,31.3,30,2021-06-26 08:56,0
2021-08-05 12:36:35,28.7,31.2,29.9,2021-06-26 09:06,0
2021-08-05 11:36:35,28.7,31.2,30,2021-06-26 09:16,0
2021-08-05 10:36:35,28.6,31.2,29.9,2021-06-26 09:26,0
2021-08-05 09:36:35,28.6,31,29.9,2021-06-26 09:36,0
2021-08-05 08:36:35,28.5,30.9,29.9,2021-06-26 09:46,0
2021-08-05 07:36:35,28.7,30.8,29.8,2021-06-26 09:56,0
2021-08-05 06:36:35,28.5,30.5,29.7,2021-06-26 10:06,0
2021-08-05 03:36:35,30.6,34.5,31.7,2021-06-26 10:16,0
2021-08-05 02:36:35,30.7,34.5,31.7,2021-06-26 10:26,0
2021-08-05 01:36:35,30.7,34.5,31.7,2021-06-26 10:36,0
2021-08-05 00:36:35,30.6,34.5,31.7,2021-06-26 10:46,0
2021-08-06 23:36:33,35.9,34.5,32.5,2021-06-26 10:56,0
2021-08-06 22:36:33,36,34.5,32.4,2021-06-26 11:06,0
2021-08-06 21:36:33,36,34.5,32.5,2021-06-26 11:16,0
2021-08-06 19:36:33,36.1,34.6,32.4,2021-06-26 11:26,0
2021-08-06 18:36:33,36.2,34.6,32.5,2021-06-26 11:36,0
2021-08-06 17:36:33,36.3,34.6,32.5,2021-06-26 11:46,0
2021-08-06 16:36:34,35.5,34.2,32.2,2021-06-26 11:56,0
2021-08-06 13:36:34,32.1,31.5,30.3,2021-06-26 12:06,0
2021-08-06 12:36:34,32.4,31.5,30.4,2021-06-26 12:16,0
2021-08-06 11:36:34,32.7,31.6,30.5,2021-06-26 12:26,0
2021-08-06 09:36:34,34,31.9,30.7,2021-06-26 12:36,0
2021-08-06 07:36:34,27.7,31,29.8,2021-06-26 12:56,0
2021-08-06 05:36:34,27.9,31.1,29.9,2021-06-26 13:06,0
2021-08-06 04:36:34,28,31.1,29.9,2021-06-26 13:16,0
2021-08-06 03:36:34,28.1,31.2,30,2021-06-26 13:26,0
2021-08-06 02:36:34,28.2,31.2,30,2021-06-26 13:36,0
2021-08-06 01:36:34,28.1,31.2,30,2021-06-26 13:46,0
2021-08-06 00:36:34,28.2,31.2,30.1,2021-06-26 13:56,0
2021-08-07 23:39:28,38.1,36,33.7,2021-06-26 14:06,0
2021-08-07 22:39:28,38.3,36,33.7,2021-06-26 14:16,0
2021-08-07 21:39:28,37.9,36,33.7,2021-06-26 14:26,0
2021-08-07 19:39:28,38.1,36.3,33.7,2021-06-26 14:36,0
2021-08-07 18:39:28,35.5,34.4,32.4,2021-06-26 14:46,0
2021-08-07 17:39:28,34.9,34.2,32.2,2021-06-26 14:56,0
2021-08-07 16:39:28,34.7,34.2,32.1,2021-06-26 15:06,0
2021-08-07 15:39:29,34.9,34.2,32.1,2021-06-26 15:16,0
2021-08-07 14:39:29,34.5,34,32,2021-06-26 15:26,0
2021-08-07 11:39:29,34.9,34,32.1,2021-06-26 15:36,0
2021-08-07 10:39:29,35,34.1,32.1,2021-06-26 15:46,0
2021-08-07 08:39:29,35.2,34,32.2,2021-06-26 15:56,0
2021-08-07 07:39:29,35.5,34.2,32.2,2021-06-26 16:06,0
2021-08-07 06:39:29,35.4,34.2,32.3,2021-06-26 16:16,0
2021-08-07 05:39:29,35.5,34.2,32.2,2021-06-26 16:26,0
2021-08-07 04:39:29,35.7,34.3,32.4,2021-06-26 16:36,0
2021-08-07 02:39:29,35.9,34.4,32.4,2021-06-26 16:46,0
2021-08-07 01:39:29,35.9,34.4,32.4,2021-06-26 16:56,0
2021-08-07 00:39:29,35.9,34.4,32.5,2021-06-26 17:06,0
2021-08-08 23:39:28,38.1,36,33.7,2021-06-26 17:16,0
2021-08-08 20:39:28,37.2,35.6,33.4,2021-06-26 17:26,0
2021-08-08 19:39:28,37.3,35.8,33.4,2021-06-26 17:36,0
2021-08-08 18:39:28,37.3,35.7,33.4,2021-06-26 17:46,0
2021-08-08 17:39:28,37.2,35.7,33.3,2021-06-26 17:56,0
2021-08-08 16:39:28,37.5,35.8,33.4,2021-06-26 18:06,0
2021-08-08 15:39:28,37.6,35.8,33.5,2021-06-26 18:16,0
2021-08-08 14:39:28,37.7,35.8,33.5,2021-06-26 18:26,0
2021-08-08 13:39:28,38,36,33.6,2021-06-26 18:36,0
2021-08-08 12:39:28,38,35.9,33.6,2021-06-26 18:46,0
2021-08-08 11:39:28,38.3,36.1,33.7,2021-06-26 18:56,0
2021-08-08 10:39:28,38.3,36,33.7,2021-06-26 19:06,0
2021-08-08 09:39:28,38.6,36.1,33.7,2021-06-26 19:16,0
2021-08-08 08:39:28,38.6,36.1,33.7,2021-06-26 19:26,0
2021-08-08 07:39:28,38.6,36,33.7,2021-06-26 19:36,0
2021-08-08 06:39:28,37.8,35.6,33.5,2021-06-26 19:46,0
2021-08-08 05:39:28,37.9,35.7,33.6,2021-06-26 19:56,0
2021-08-08 03:39:28,38.1,35.9,33.7,2021-06-26 20:06,0
2021-08-08 02:39:28,38,35.8,33.7,2021-06-26 20:16,0
2021-08-08 01:39:28,38.1,36,33.7,2021-06-26 20:26,0
2021-08-09 23:39:26,38.5,37,34,2021-06-26 20:36,0
2021-08-09 22:39:26,38.6,37.1,34,2021-06-26 20:46,0
2021-08-09 21:39:26,38.5,37.1,34.1,2021-06-26 20:56,0
2021-08-09 20:39:26,38.6,37.3,34.2,2021-06-26 21:06,0
2021-08-09 19:39:26,38.8,37.3,34.2,2021-06-26 21:16,0
2021-08-09 16:39:28,38.4,36.8,34,2021-06-26 21:26,0
2021-08-09 15:39:28,38.5,36.9,34,2021-06-26 21:36,0
2021-08-09 14:39:28,37.9,36.6,33.9,2021-06-26 21:46,0
2021-08-09 13:39:28,37.5,36.4,33.7,2021-06-26 21:56,0
2021-08-09 11:39:28,37.8,36.5,33.7,2021-06-26 22:06,0
2021-08-09 10:39:28,37.8,36.5,33.8,2021-06-26 22:16,0
2021-08-09 09:39:28,37.9,36.6,33.8,2021-06-26 22:26,0
2021-08-09 07:39:28,38,36.7,34,2021-06-26 22:36,0
2021-08-09 04:39:28,38.4,37.3,34.3,2021-06-26 22:46,0
2021-08-09 03:39:28,38.8,37.3,34.4,2021-06-26 22:56,0
2021-08-09 02:39:28,38.8,36.7,34.2,2021-06-26 23:06,0
2021-08-09 00:39:28,38.5,36.3,33.8,2021-06-26 23:16,0
2021-08-10 16:39:26,42,39.2,35.6,2021-06-26 23:26,0
2021-08-10 15:39:26,41.4,38.9,35.1,2021-06-26 23:36,0
2021-08-10 14:39:26,41.2,38.8,35.2,2021-06-26 23:46,0
2021-08-10 13:39:26,41.3,39,35.2,2021-06-26 23:56,0
2021-08-10 11:39:26,39.8,37.5,34.2,2021-06-27 00:06,0
2021-08-10 10:39:26,39.8,37.5,34.2,2021-06-27 00:16,0
2021-08-10 08:39:26,39,37,34,2021-06-27 00:26,0
2021-08-10 06:39:26,39.1,37,34.1,2021-06-27 00:36,0
2021-08-10 05:39:26,39.2,37,34.1,2021-06-27 00:46,0
2021-08-10 04:39:26,38.7,36.9,34,2021-06-27 00:56,0
2021-08-10 03:39:26,38.7,36.9,34,2021-06-27 01:06,0
2021-08-10 02:39:26,38.7,37,33.9,2021-06-27 01:16,0
2021-08-10 01:39:26,38.6,36.9,34,2021-06-27 01:26,0
2021-08-10 00:39:26,38.7,37,34,2021-06-27 01:36,0
,,,,2021-06-27 01:46,0
,,,,2021-06-27 01:56,0
,,,,2021-06-27 02:06,0
,,,,2021-06-27 02:16,0
,,,,2021-06-27 02:26,0
,,,,2021-06-27 02:36,0
,,,,2021-06-27 02:46,0
,,,,2021-06-27 02:56,0
,,,,2021-06-27 03:06,0
,,,,2021-06-27 03:16,0
,,,,2021-06-27 03:26,0
,,,,2021-06-27 03:36,0
,,,,2021-06-27 03:46,0
,,,,2021-06-27 03:56,0
,,,,2021-06-27 04:06,0
,,,,2021-06-27 04:16,0
,,,,2021-06-27 04:26,0
,,,,2021-06-27 04:36,0
,,,,2021-06-27 04:46,0
,,,,2021-06-27 04:56,0
,,,,2021-06-27 05:06,0
,,,,2021-06-27 05:16,0
,,,,2021-06-27 05:26,0
,,,,2021-06-27 05:36,0
,,,,2021-06-27 05:46,0
,,,,2021-06-27 05:56,0
,,,,2021-06-27 06:06,0
,,,,2021-06-27 06:16,0
,,,,2021-06-27 06:26,0
,,,,2021-06-27 06:36,0
,,,,2021-06-27 06:46,0
,,,,2021-06-27 06:56,0
,,,,2021-06-27 07:06,0
,,,,2021-06-27 07:16,0
,,,,2021-06-27 07:26,0
,,,,2021-06-27 07:36,0
,,,,2021-06-27 07:46,0
,,,,2021-06-27 07:56,0
,,,,2021-06-27 08:06,0
,,,,2021-06-27 08:16,0
,,,,2021-06-27 08:26,0
,,,,2021-06-27 08:36,0
,,,,2021-06-27 08:47,0
,,,,2021-06-27 08:57,0
,,,,2021-06-27 09:07,0
,,,,2021-06-27 09:17,0
,,,,2021-06-27 09:27,0
,,,,2021-06-27 09:37,0
,,,,2021-06-27 09:47,0
,,,,2021-06-27 09:57,0
,,,,2021-06-27 10:07,0
,,,,2021-06-27 10:17,0
,,,,2021-06-27 10:27,0
,,,,2021-06-27 10:37,0
,,,,2021-06-27 10:47,0
,,,,2021-06-27 10:57,0
,,,,2021-06-27 11:07,0
,,,,2021-06-27 11:17,0
,,,,2021-06-27 11:27,0
,,,,2021-06-27 11:37,0
,,,,2021-06-27 11:47,0
,,,,2021-06-27 11:57,0
,,,,2021-06-27 12:07,0
,,,,2021-06-27 12:17,0
,,,,2021-06-27 12:27,0
,,,,2021-06-27 12:37,0
,,,,2021-06-27 12:47,0
,,,,2021-06-27 12:57,0
,,,,2021-06-27 13:07,0
,,,,2021-06-27 13:17,0
,,,,2021-06-27 13:27,0
,,,,2021-06-27 13:37,0
,,,,2021-06-27 13:47,0
,,,,2021-06-27 13:57,0
,,,,2021-06-27 14:07,0
,,,,2021-06-27 14:17,0
,,,,2021-06-27 14:27,0
,,,,2021-06-27 14:37,0
,,,,2021-06-27 14:47,0
,,,,2021-06-27 14:57,0
,,,,2021-06-27 15:07,0
,,,,2021-06-27 15:17,0
,,,,2021-06-27 15:27,0
,,,,2021-06-27 15:37,0
,,,,2021-06-27 15:47,0
,,,,2021-06-27 15:57,0
,,,,2021-06-27 16:07,0
,,,,2021-06-27 16:17,0
,,,,2021-06-27 16:27,0
,,,,2021-06-27 16:37,0
,,,,2021-06-27 16:47,0
,,,,2021-06-27 16:57,0
,,,,2021-06-27 17:07,0
,,,,2021-06-27 17:17,0
,,,,2021-06-27 17:27,0
,,,,2021-06-27 17:37,0
,,,,2021-06-27 17:47,0
,,,,2021-06-27 17:57,0
,,,,2021-06-27 18:07,0
,,,,2021-06-27 18:17,0
,,,,2021-06-27 18:27,0
,,,,2021-06-27 18:37,0
,,,,2021-06-27 18:47,0
,,,,2021-06-27 18:57,0
,,,,2021-06-27 19:07,0
,,,,2021-06-27 19:17,0
,,,,2021-06-27 19:27,0
,,,,2021-06-27 19:37,0
,,,,2021-06-27 19:47,0
,,,,2021-06-27 19:57,0
,,,,2021-06-27 20:07,0
,,,,2021-06-27 20:17,0
,,,,2021-06-27 20:27,0
,,,,2021-06-27 20:37,0
,,,,2021-06-27 20:47,0
,,,,2021-06-27 20:57,0
,,,,2021-06-27 21:07,0
,,,,2021-06-27 21:17,0
,,,,2021-06-27 21:27,0
,,,,2021-06-27 21:37,0
,,,,2021-06-27 21:47,0
,,,,2021-06-27 21:57,0
,,,,2021-06-27 22:07,0
,,,,2021-06-27 22:17,0
,,,,2021-06-27 22:27,0
,,,,2021-06-27 22:37,0
,,,,2021-06-27 22:47,0
,,,,2021-06-27 22:57,0
,,,,2021-06-27 23:07,0
,,,,2021-06-27 23:17,0
,,,,2021-06-27 23:27,0
,,,,2021-06-27 23:37,0
,,,,2021-06-27 23:47,0
,,,,2021-06-27 23:57,0
,,,,2021-06-28 00:07,0
,,,,2021-06-28 00:17,0
,,,,2021-06-28 00:27,0
,,,,2021-06-28 00:37,0
,,,,2021-06-28 00:47,0
,,,,2021-06-28 00:57,0
,,,,2021-06-28 01:07,0
,,,,2021-06-28 01:17,0
,,,,2021-06-28 01:27,0
,,,,2021-06-28 01:37,0
,,,,2021-06-28 01:47,0
,,,,2021-06-28 01:57,0
,,,,2021-06-28 02:07,0
,,,,2021-06-28 02:57,0
,,,,2021-06-28 03:17,0
,,,,2021-06-28 03:27,0
,,,,2021-06-28 03:37,0
,,,,2021-06-28 03:47,0
,,,,2021-06-28 03:57,0
,,,,2021-06-28 04:07,0
,,,,2021-06-28 04:17,0
,,,,2021-06-28 04:27,0
,,,,2021-06-28 04:37,0
,,,,2021-06-28 04:47,0
,,,,2021-06-28 04:57,0
,,,,2021-06-28 05:07,0
,,,,2021-06-28 05:17,0
,,,,2021-06-28 05:27,0
,,,,2021-06-28 05:37,0
,,,,2021-06-28 05:47,0
,,,,2021-06-28 05:57,0
,,,,2021-06-28 06:07,0
,,,,2021-06-28 06:17,0
,,,,2021-06-28 06:27,0
,,,,2021-06-28 06:37,0
,,,,2021-06-28 06:47,0
,,,,2021-06-28 06:57,0
,,,,2021-06-28 07:07,0
,,,,2021-06-28 07:17,0
,,,,2021-06-28 07:27,0
,,,,2021-06-28 07:37,0
,,,,2021-06-28 07:47,0
,,,,2021-06-28 07:57,0
,,,,2021-06-28 08:07,0
,,,,2021-06-28 08:17,0
,,,,2021-06-28 08:27,0
,,,,2021-06-28 08:37,0
,,,,2021-06-28 08:47,0
,,,,2021-06-28 08:57,0
,,,,2021-06-28 09:07,0
,,,,2021-06-28 09:17,0
,,,,2021-06-28 09:27,0
,,,,2021-06-28 09:37,0
,,,,2021-06-28 09:47,0
,,,,2021-06-28 09:57,0
,,,,2021-06-28 10:07,0
,,,,2021-06-28 10:17,0
,,,,2021-06-28 10:27,0
,,,,2021-06-28 10:37,0
,,,,2021-06-28 10:47,0
,,,,2021-06-28 10:57,0
,,,,2021-06-28 11:07,0
,,,,2021-06-28 11:17,0
,,,,2021-06-28 11:27,0
,,,,2021-06-28 11:37,0
,,,,2021-06-28 11:47,0
,,,,2021-06-28 11:57,0
,,,,2021-06-28 12:07,0
,,,,2021-06-28 12:17,0
,,,,2021-06-28 12:27,0
,,,,2021-06-28 12:37,0
,,,,2021-06-28 12:47,0
,,,,2021-06-28 12:57,0
,,,,2021-06-28 13:07,0
,,,,2021-06-28 13:17,0
,,,,2021-06-28 13:37,0
,,,,2021-06-28 13:47,0
,,,,2021-06-28 13:57,0
,,,,2021-06-28 14:07,0
,,,,2021-06-28 14:17,0
,,,,2021-06-28 14:27,0
,,,,2021-06-28 14:37,0
,,,,2021-06-28 14:47,0
,,,,2021-06-28 14:57,0
,,,,2021-06-28 15:07,0
,,,,2021-06-28 15:17,0
,,,,2021-06-28 15:27,0
,,,,2021-06-28 15:37,0
,,,,2021-06-28 15:47,0
,,,,2021-06-28 15:57,0
,,,,2021-06-28 16:07,0
,,,,2021-06-28 16:17,0
,,,,2021-06-28 16:27,0
,,,,2021-06-28 16:37,0
,,,,2021-06-28 16:47,0
,,,,2021-06-28 16:57,0
,,,,2021-06-28 17:07,0
,,,,2021-06-28 17:17,0
,,,,2021-06-28 17:27,0
,,,,2021-06-28 17:37,0
,,,,2021-06-28 17:47,0
,,,,2021-06-28 17:57,0
,,,,2021-06-28 18:07,0
,,,,2021-06-28 18:17,0
,,,,2021-06-28 18:27,0
,,,,2021-06-28 18:37,0
,,,,2021-06-28 18:47,0
,,,,2021-06-28 18:57,0
,,,,2021-06-28 19:07,0
,,,,2021-06-28 19:17,0
,,,,2021-06-28 19:27,0
,,,,2021-06-28 19:37,0
,,,,2021-06-28 19:47,0
,,,,2021-06-28 19:57,0
,,,,2021-06-28 20:07,0
,,,,2021-06-28 20:17,0
,,,,2021-06-28 20:27,0
,,,,2021-06-28 20:37,0
,,,,2021-06-28 20:47,0
,,,,2021-06-28 20:57,0
,,,,2021-06-28 21:07,0
,,,,2021-06-28 21:18,0
,,,,2021-06-28 21:28,0
,,,,2021-06-28 21:38,0
,,,,2021-06-28 21:48,0
,,,,2021-06-28 21:58,0
,,,,2021-06-28 22:08,0
,,,,2021-06-28 22:18,0
,,,,2021-06-28 22:28,0
,,,,2021-06-28 22:38,0
,,,,2021-06-28 22:48,0
,,,,2021-06-28 22:58,0
,,,,2021-06-28 23:08,0
,,,,2021-06-28 23:18,0
,,,,2021-06-28 23:28,0
,,,,2021-06-28 23:38,0
,,,,2021-06-28 23:48,0
,,,,2021-06-28 23:58,0
,,,,2021-06-29 00:08,0
,,,,2021-06-29 00:18,0
,,,,2021-06-29 00:28,0
,,,,2021-06-29 00:38,0
,,,,2021-06-29 00:48,0
,,,,2021-06-29 00:58,0
,,,,2021-06-29 01:08,0
,,,,2021-06-29 01:18,0
,,,,2021-06-29 01:28,0
,,,,2021-06-29 01:38,0
,,,,2021-06-29 01:48,0
,,,,2021-06-29 01:58,0
,,,,2021-06-29 02:08,0
,,,,2021-06-29 02:18,0
,,,,2021-06-29 02:28,0
,,,,2021-06-29 02:48,0
,,,,2021-06-29 02:58,0
,,,,2021-06-29 03:08,0
,,,,2021-06-29 03:18,0
,,,,2021-06-29 03:28,0
,,,,2021-06-29 03:38,0
,,,,2021-06-29 03:48,0
,,,,2021-06-29 03:58,0
,,,,2021-06-29 04:08,0
,,,,2021-06-29 04:18,0
,,,,2021-06-29 04:28,0
,,,,2021-06-29 04:38,0
,,,,2021-06-29 04:48,0
,,,,2021-06-29 04:58,0
,,,,2021-06-29 05:08,0
,,,,2021-06-29 05:18,0
,,,,2021-06-29 05:28,0
,,,,2021-06-29 05:38,0
,,,,2021-06-29 05:48,0
,,,,2021-06-29 05:58,0
,,,,2021-06-29 06:08,0
,,,,2021-06-29 06:18,0
,,,,2021-06-29 06:28,0
,,,,2021-06-29 06:38,0
,,,,2021-06-29 06:48,0
,,,,2021-06-29 06:58,0
,,,,2021-06-29 07:08,0
,,,,2021-06-29 07:18,0
,,,,2021-06-29 07:28,0
,,,,2021-06-29 07:38,0
,,,,2021-06-29 07:48,0
,,,,2021-06-29 07:58,0
,,,,2021-06-29 08:08,0
,,,,2021-06-29 08:18,0
,,,,2021-06-29 08:28,0
,,,,2021-06-29 08:38,0
,,,,2021-06-29 08:48,0
,,,,2021-06-29 08:58,0
,,,,2021-06-29 09:08,0
,,,,2021-06-29 09:18,0
,,,,2021-06-29 09:28,0
,,,,2021-06-29 09:38,0
,,,,2021-06-29 09:48,0
,,,,2021-06-29 09:58,0
,,,,2021-06-29 10:08,0
,,,,2021-06-29 10:18,0
,,,,2021-06-29 10:28,0
,,,,2021-06-29 10:38,0
,,,,2021-06-29 10:48,0
,,,,2021-06-29 10:58,0
,,,,2021-06-29 11:08,0
,,,,2021-06-29 11:18,0
,,,,2021-06-29 11:28,0
,,,,2021-06-29 11:38,0
,,,,2021-06-29 11:48,0
,,,,2021-06-29 11:58,0
,,,,2021-06-29 12:08,0
,,,,2021-06-29 12:18,0
,,,,2021-06-29 12:28,0
,,,,2021-06-29 12:38,0
,,,,2021-06-29 12:48,0
,,,,2021-06-29 12:58,0
,,,,2021-06-29 13:08,0
,,,,2021-06-29 13:18,0
,,,,2021-06-29 13:28,0
,,,,2021-06-29 13:38,0
,,,,2021-06-29 13:48,0
,,,,2021-06-29 13:58,0
,,,,2021-06-29 14:08,0
,,,,2021-06-29 14:18,0
,,,,2021-06-29 14:28,0
,,,,2021-06-29 14:38,0
,,,,2021-06-29 14:48,0
,,,,2021-06-29 14:58,0
,,,,2021-06-29 15:08,0
,,,,2021-06-29 15:18,0
,,,,2021-06-29 15:28,0
,,,,2021-06-29 15:38,0
,,,,2021-06-29 15:48,0
,,,,2021-06-29 15:58,0
,,,,2021-06-29 16:08,0
,,,,2021-06-29 16:18,0
,,,,2021-06-29 16:28,0
,,,,2021-06-29 16:38,0
,,,,2021-06-29 16:48,0
,,,,2021-06-29 16:58,0
,,,,2021-06-29 17:08,0
,,,,2021-06-29 17:18,0
,,,,2021-06-29 17:28,0
,,,,2021-06-29 17:38,0
,,,,2021-06-29 17:48,0
,,,,2021-06-29 17:58,0
,,,,2021-06-29 18:08,0
,,,,2021-06-29 18:18,0
,,,,2021-06-29 18:28,0
,,,,2021-06-29 18:38,0
,,,,2021-06-29 18:48,0
,,,,2021-06-29 18:58,0
,,,,2021-06-29 19:08,0
,,,,2021-06-29 19:18,0
,,,,2021-06-29 19:28,0
,,,,2021-06-29 19:38,0
,,,,2021-06-29 19:48,0
,,,,2021-06-29 19:58,0
,,,,2021-06-29 20:08,0
,,,,2021-06-29 20:18,0
,,,,2021-06-29 20:28,0
,,,,2021-06-29 20:38,0
,,,,2021-06-29 20:48,0
,,,,2021-06-29 20:58,0
,,,,2021-06-29 21:08,0
,,,,2021-06-29 21:18,0
,,,,2021-06-29 21:28,0
,,,,2021-06-29 21:38,0
,,,,2021-06-29 21:48,0
,,,,2021-06-29 21:58,0
,,,,2021-06-29 22:08,0
,,,,2021-06-29 22:18,0
,,,,2021-06-29 22:28,0
,,,,2021-06-29 22:38,0
,,,,2021-06-29 22:48,0
,,,,2021-06-29 22:58,0
,,,,2021-06-29 23:08,0
,,,,2021-06-29 23:18,0
,,,,2021-06-29 23:28,0
,,,,2021-06-29 23:38,0
,,,,2021-06-29 23:48,0
,,,,2021-06-29 23:58,0
,,,,2021-06-30 00:08,0
,,,,2021-06-30 00:18,0
,,,,2021-06-30 00:28,0
,,,,2021-06-30 00:38,0
,,,,2021-06-30 00:48,0
,,,,2021-06-30 00:58,0
,,,,2021-06-30 01:08,0
,,,,2021-06-30 01:18,0
,,,,2021-06-30 01:28,0
,,,,2021-06-30 01:38,0
,,,,2021-06-30 01:48,0
,,,,2021-06-30 01:58,0
,,,,2021-06-30 02:08,0
,,,,2021-06-30 02:18,0
,,,,2021-06-30 02:48,0
,,,,2021-06-30 02:58,0
,,,,2021-06-30 03:08,0
,,,,2021-06-30 03:18,0
,,,,2021-06-30 03:28,0
,,,,2021-06-30 03:38,0
,,,,2021-06-30 03:48,0
,,,,2021-06-30 03:58,0
,,,,2021-06-30 04:08,0
,,,,2021-06-30 04:18,0
,,,,2021-06-30 04:28,0
,,,,2021-06-30 04:38,0
,,,,2021-06-30 04:48,0
,,,,2021-06-30 04:58,0
,,,,2021-06-30 05:08,0
,,,,2021-06-30 05:18,0
,,,,2021-06-30 05:28,0
,,,,2021-06-30 05:38,0
,,,,2021-06-30 05:48,0
,,,,2021-06-30 05:58,0
,,,,2021-06-30 06:08,0
,,,,2021-06-30 06:18,0
,,,,2021-06-30 06:28,0
,,,,2021-06-30 06:38,0
,,,,2021-06-30 06:48,0
,,,,2021-06-30 06:58,0
,,,,2021-06-30 07:08,0
,,,,2021-06-30 07:18,0
,,,,2021-06-30 07:28,0
,,,,2021-06-30 07:38,0
,,,,2021-06-30 07:48,0
,,,,2021-06-30 07:58,0
,,,,2021-06-30 08:08,0
,,,,2021-06-30 08:18,0
,,,,2021-06-30 08:28,0
,,,,2021-06-30 08:38,0
,,,,2021-06-30 08:48,0.2
,,,,2021-06-30 08:58,0.5
,,,,2021-06-30 09:08,0.8
,,,,2021-06-30 09:18,1.3
,,,,2021-06-30 09:28,2.3
,,,,2021-06-30 09:38,3
,,,,2021-06-30 09:48,3.6
,,,,2021-06-30 09:58,4.3
,,,,2021-06-30 10:08,4.3
