Date,Soil Moisture 10,Soil Moisture 20,Soil Moisture 30,date_tollebeek,precipitation
,,,,2021-07-17 05:36,0
,,,,2021-07-17 05:51,0
,,,,2021-07-17 06:06,0
,,,,2021-07-17 06:21,0
,,,,2021-07-17 06:36,0
,,,,2021-07-17 06:51,0
,,,,2021-07-17 07:06,0
,,,,2021-07-17 07:21,0
,,,,2021-07-17 07:36,0
,,,,2021-07-17 07:51,0
,,,,2021-07-17 08:06,0
,,,,2021-07-17 08:21,0
,,,,2021-07-17 08:36,0
,,,,2021-07-17 08:51,0
,,,,2021-07-17 09:06,0
,,,,2021-07-17 09:21,0
,,,,2021-07-17 09:36,0
,,,,2021-07-17 09:51,0
,,,,2021-07-17 10:06,0
,,,,2021-07-17 10:21,0
,,,,2021-07-17 10:36,0
,,,,2021-07-17 10:52,0
,,,,2021-07-17 11:07,0
,,,,2021-07-17 11:22,0
,,,,2021-07-17 11:37,0
,,,,2021-07-17 11:52,0
,,,,2021-07-17 12:07,0
,,,,2021-07-17 12:22,0
,,,,2021-07-17 12:37,0
,,,,2021-07-17 12:52,0
,,,,2021-07-17 13:07,0
,,,,2021-07-17 13:22,0
,,,,2021-07-17 13:37,0
,,,,2021-07-17 13:52,0
,,,,2021-07-17 14:07,0
,,,,2021-07-17 14:22,0
,,,,2021-07-17 14:37,0
,,,,2021-07-17 14:52,0
,,,,2021-07-17 15:07,0
,,,,2021-07-17 15:22,0
,,,,2021-07-17 15:37,0
,,,,2021-07-17 15:52,0
,,,,2021-07-17 16:07,0
,,,,2021-07-17 16:22,0
,,,,2021-07-17 16:37,0
,,,,2021-07-17 16:52,0
,,,,2021-07-17 17:07,0
,,,,2021-07-17 17:22,0
,,,,2021-07-17 17:37,0
,,,,2021-07-17 17:52,0
,,,,2021-07-17 18:07,0
,,,,2021-07-17 18:22,0
,,,,2021-07-17 18:37,0
,,,,2021-07-17 18:52,0
,,,,2021-07-17 19:08,0
,,,,2021-07-17 19:23,0
,,,,2021-07-17 19:38,0
,,,,2021-07-17 19:53,0
,,,,2021-07-17 20:08,0
,,,,2021-07-17 20:23,0
,,,,2021-07-17 20:38,0
,,,,2021-07-17 20:53,0
,,,,2021-07-17 21:08,0
,,,,2021-07-17 21:23,0
,,,,2021-07-17 21:38,0
,,,,2021-07-17 21:53,0
,,,,2021-07-17 22:08,0
,,,,2021-07-17 22:23,0
,,,,2021-07-17 22:38,0
,,,,2021-07-17 22:53,0
,,,,2021-07-17 23:08,0
,,,,2021-07-17 23:23,0
,,,,2021-07-17 23:38,0
,,,,2021-07-17 23:54,0
,,,,2021-07-18 00:09,0
,,,,2021-07-18 00:24,0
,,,,2021-07-18 00:39,0
,,,,2021-07-18 00:54,0
,,,,2021-07-18 01:09,0
,,,,2021-07-18 01:24,0
,,,,2021-07-18 01:39,0
,,,,2021-07-18 01:54,0
,,,,2021-07-18 02:09,0
,,,,2021-07-18 02:24,0
,,,,2021-07-18 02:39,0
,,,,2021-07-18 02:54,0
,,,,2021-07-18 03:09,0
,,,,2021-07-18 03:24,0
,,,,2021-07-18 03:39,0
,,,,2021-07-18 03:54,0
,,,,2021-07-18 04:09,0
,,,,2021-07-18 04:24,0
,,,,2021-07-18 04:39,0
,,,,2021-07-18 04:54,0
,,,,2021-07-18 05:09,0
,,,,2021-07-18 05:24,0
,,,,2021-07-18 05:40,0
,,,,2021-07-18 05:55,0
,,,,2021-07-18 06:10,0
,,,,2021-07-18 06:25,0
,,,,2021-07-18 06:40,0
,,,,2021-07-18 06:55,0
,,,,2021-07-18 07:10,0
,,,,2021-07-18 07:26,0
,,,,2021-07-18 07:41,0
,,,,2021-07-18 07:56,0
,,,,2021-07-18 08:11,0
,,,,2021-07-18 08:26,0
,,,,2021-07-18 08:41,0
,,,,2021-07-18 08:56,0
,,,,2021-07-18 09:11,0
,,,,2021-07-18 09:26,0
,,,,2021-07-18 09:41,0
,,,,2021-07-18 09:56,0
,,,,2021-07-18 10:11,0
,,,,2021-07-18 10:26,0
,,,,2021-07-18 10:41,0
,,,,2021-07-18 10:56,0
,,,,2021-07-18 11:11,0
,,,,2021-07-18 11:26,0
,,,,2021-07-18 11:41,0
,,,,2021-07-18 11:56,0
,,,,2021-07-18 12:11,0
,,,,2021-07-18 12:26,0
,,,,2021-07-18 12:41,0
,,,,2021-07-18 12:56,0
,,,,2021-07-18 13:11,0
,,,,2021-07-18 13:26,0
,,,,2021-07-18 13:41,0
,,,,2021-07-18 13:56,0
,,,,2021-07-18 14:11,0
,,,,2021-07-18 14:26,0
,,,,2021-07-18 14:41,0
,,,,2021-07-18 14:56,0
,,,,2021-07-18 15:11,0
,,,,2021-07-18 15:26,0
,,,,2021-07-18 15:41,0
,,,,2021-07-18 15:56,0
,,,,2021-07-18 16:11,0
,,,,2021-07-18 16:26,0
,,,,2021-07-18 16:41,0
,,,,2021-07-18 16:56,0
,,,,2021-07-18 17:11,0
,,,,2021-07-18 17:26,0
,,,,2021-07-18 17:41,0
,,,,2021-07-18 17:56,0
,,,,2021-07-18 18:11,0
,,,,2021-07-18 18:26,0
,,,,2021-07-18 18:41,0
,,,,2021-07-18 18:56,0
,,,,2021-07-18 19:11,0
,,,,2021-07-18 19:26,0
,,,,2021-07-18 19:41,0
,,,,2021-07-18 19:57,0
,,,,2021-07-18 20:12,0
,,,,2021-07-18 20:27,0
,,,,2021-07-18 20:42,0
,,,,2021-07-18 20:57,0
,,,,2021-07-18 21:12,0
,,,,2021-07-18 21:27,0
,,,,2021-07-18 21:42,0
,,,,2021-07-18 21:57,0
,,,,2021-07-18 22:12,0
,,,,2021-07-18 22:27,0
,,,,2021-07-18 22:42,0
,,,,2021-07-18 22:57,0
,,,,2021-07-18 23:12,0
,,,,2021-07-18 23:27,0
,,,,2021-07-18 23:42,0
,,,,2021-07-18 23:57,0
,,,,2021-07-19 00:12,0
,,,,2021-07-19 00:27,0
,,,,2021-07-19 00:42,0
,,,,2021-07-19 00:57,0
,,,,2021-07-19 01:12,0
,,,,2021-07-19 01:27,0
,,,,2021-07-19 01:42,0
,,,,2021-07-19 01:57,0
,,,,2021-07-19 02:12,0
,,,,2021-07-19 02:28,0
,,,,2021-07-19 02:43,0
,,,,2021-07-19 02:58,0
,,,,2021-07-19 03:13,0
,,,,2021-07-19 03:28,0
,,,,2021-07-19 03:43,0
,,,,2021-07-19 03:58,0
,,,,2021-07-19 04:13,0
,,,,2021-07-19 04:28,0
,,,,2021-07-19 04:43,0
,,,,2021-07-19 04:58,0
,,,,2021-07-19 05:13,0
,,,,2021-07-19 05:29,0
,,,,2021-07-19 05:44,0
,,,,2021-07-19 05:59,0
,,,,2021-07-19 06:14,0
,,,,2021-07-19 06:29,0
,,,,2021-07-19 06:44,0
,,,,2021-07-19 07:00,0
,,,,2021-07-19 07:15,0
,,,,2021-07-19 07:30,0
,,,,2021-07-19 07:45,0
,,,,2021-07-19 08:00,0
,,,,2021-07-19 08:15,0
,,,,2021-07-19 08:30,0
,,,,2021-07-19 08:45,0
,,,,2021-07-19 09:00,0
,,,,2021-07-19 09:15,0
,,,,2021-07-19 09:30,0
,,,,2021-07-19 09:45,0
,,,,2021-07-19 10:00,0
,,,,2021-07-19 10:15,0
,,,,2021-07-19 10:30,0
,,,,2021-07-19 10:45,0
,,,,2021-07-19 11:00,0
,,,,2021-07-19 11:15,0
,,,,2021-07-19 11:30,0
,,,,2021-07-19 11:45,0
,,,,2021-07-19 12:00,0
,,,,2021-07-19 12:15,0
,,,,2021-07-19 12:30,0
,,,,2021-07-19 12:45,0
,,,,2021-07-19 13:00,0
,,,,2021-07-19 13:15,0
,,,,2021-07-19 13:30,0
,,,,2021-07-19 13:45,0
,,,,2021-07-19 14:00,0
,,,,2021-07-19 14:15,0
,,,,2021-07-19 14:30,0
,,,,2021-07-19 14:45,0
,,,,2021-07-19 15:00,0
,,,,2021-07-19 15:15,0
,,,,2021-07-19 15:30,0
,,,,2021-07-19 15:45,0
,,,,2021-07-19 16:00,0
,,,,2021-07-19 16:15,0
,,,,2021-07-19 16:30,0
,,,,2021-07-19 16:45,0
,,,,2021-07-19 17:00,0
,,,,2021-07-19 17:15,0
,,,,2021-07-19 17:30,0
,,,,2021-07-19 17:45,0
,,,,2021-07-19 18:00,0
,,,,2021-07-19 18:15,0
,,,,2021-07-19 18:30,0
,,,,2021-07-19 18:45,0
,,,,2021-07-19 19:00,0
,,,,2021-07-19 19:15,0
,,,,2021-07-19 19:30,0
,,,,2021-07-19 19:45,0
,,,,2021-07-19 20:00,0
,,,,2021-07-19 20:15,0
,,,,2021-07-19 20:30,0
,,,,2021-07-19 20:45,0
,,,,2021-07-19 21:00,0
,,,,2021-07-19 21:15,0
,,,,2021-07-19 21:30,0
,,,,2021-07-19 21:46,0
,,,,2021-07-19 22:01,0
,,,,2021-07-19 22:16,0
,,,,2021-07-19 22:31,0
,,,,2021-07-19 22:46,0
,,,,2021-07-19 23:01,0
,,,,2021-07-19 23:16,0
,,,,2021-07-19 23:31,0
,,,,2021-07-19 23:46,0
,,,,2021-07-20 00:01,0
,,,,2021-07-20 00:16,0
,,,,2021-07-20 00:31,0
,,,,2021-07-20 00:46,0
,,,,2021-07-20 01:01,0
,,,,2021-07-20 01:16,0
,,,,2021-07-20 01:32,0
,,,,2021-07-20 01:47,0
,,,,2021-07-20 02:02,0
,,,,2021-07-20 03:32,0
,,,,2021-07-20 03:48,0
,,,,2021-07-20 04:03,0
,,,,2021-07-20 04:18,0
,,,,2021-07-20 04:33,0
,,,,2021-07-20 04:48,0
,,,,2021-07-20 05:03,0
,,,,2021-07-20 05:18,0
,,,,2021-07-20 05:33,0
,,,,2021-07-20 05:48,0
,,,,2021-07-20 06:03,0
,,,,2021-07-20 06:18,0
,,,,2021-07-20 06:33,0
,,,,2021-07-20 06:48,0
,,,,2021-07-20 07:03,0
,,,,2021-07-20 07:18,0
,,,,2021-07-20 07:33,0
,,,,2021-07-20 07:48,0
,,,,2021-07-20 08:03,0
,,,,2021-07-20 08:18,0
,,,,2021-07-20 08:33,0
,,,,2021-07-20 08:48,0
,,,,2021-07-20 09:03,0
,,,,2021-07-20 09:18,0
,,,,2021-07-20 09:33,0
,,,,2021-07-20 09:48,0
,,,,2021-07-20 10:03,0
,,,,2021-07-20 10:19,0
,,,,2021-07-20 10:34,0
,,,,2021-07-20 10:49,0
,,,,2021-07-20 11:04,0
,,,,2021-07-20 11:19,0
,,,,2021-07-20 11:34,0
,,,,2021-07-20 11:49,0
,,,,2021-07-20 12:04,0
,,,,2021-07-20 12:19,0
,,,,2021-07-20 12:34,0
,,,,2021-07-20 12:49,0
,,,,2021-07-20 13:04,0
,,,,2021-07-20 13:19,0
,,,,2021-07-20 13:34,0
,,,,2021-07-20 13:49,0
,,,,2021-07-20 14:04,0
,,,,2021-07-20 14:19,0
,,,,2021-07-20 14:34,0
,,,,2021-07-20 14:49,0
,,,,2021-07-20 15:04,0
,,,,2021-07-20 15:19,0
,,,,2021-07-20 15:34,0
,,,,2021-07-20 15:49,0
,,,,2021-07-20 16:04,0
,,,,2021-07-20 16:19,0
,,,,2021-07-20 16:34,0
,,,,2021-07-20 16:49,0
,,,,2021-07-20 17:04,0
,,,,2021-07-20 17:19,0
,,,,2021-07-20 17:34,0
,,,,2021-07-20 17:49,0
,,,,2021-07-20 18:04,0
,,,,2021-07-20 18:19,0
,,,,2021-07-20 18:34,0
,,,,2021-07-20 18:49,0
,,,,2021-07-20 19:04,0
,,,,2021-07-20 19:19,0
,,,,2021-07-20 19:34,0
,,,,2021-07-20 19:49,0
,,,,2021-07-20 20:04,0
,,,,2021-07-20 20:19,0
,,,,2021-07-20 20:34,0
,,,,2021-07-20 20:49,0
,,,,2021-07-20 21:04,0
,,,,2021-07-20 21:19,0
,,,,2021-07-20 21:34,0
,,,,2021-07-20 21:49,0
,,,,2021-07-20 22:05,0
,,,,2021-07-20 22:20,0
,,,,2021-07-20 22:35,0
,,,,2021-07-20 22:50,0
,,,,2021-07-20 23:05,0
,,,,2021-07-20 23:20,0
,,,,2021-07-20 23:35,0
,,,,2021-07-20 23:50,0
,,,,2021-07-21 00:05,0
,,,,2021-07-21 00:20,0
,,,,2021-07-21 00:35,0
,,,,2021-07-21 00:50,0
,,,,2021-07-21 01:05,0
,,,,2021-07-21 01:20,0
,,,,2021-07-21 01:35,0
,,,,2021-07-21 01:50,0
,,,,2021-07-21 02:05,0
,,,,2021-07-21 02:20,0
,,,,2021-07-21 02:35,0
,,,,2021-07-21 02:50,0
,,,,2021-07-21 03:05,0
,,,,2021-07-21 03:20,0
,,,,2021-07-21 03:35,0
,,,,2021-07-21 03:50,0
,,,,2021-07-21 04:06,0
,,,,2021-07-21 04:21,0
,,,,2021-07-21 04:36,0
,,,,2021-07-21 04:51,0
,,,,2021-07-21 05:06,0
,,,,2021-07-21 05:21,0
,,,,2021-07-21 05:36,0
,,,,2021-07-21 05:51,0
,,,,2021-07-21 06:06,0
,,,,2021-07-21 06:21,0
,,,,2021-07-21 06:36,0
,,,,2021-07-21 06:51,0
,,,,2021-07-21 07:06,0
,,,,2021-07-21 07:21,0
,,,,2021-07-21 07:36,0
,,,,2021-07-21 07:52,0
,,,,2021-07-21 08:07,0
,,,,2021-07-21 08:22,0
,,,,2021-07-21 08:37,0
,,,,2021-07-21 08:52,0
,,,,2021-07-21 09:07,0
,,,,2021-07-21 09:22,0
,,,,2021-07-21 09:37,0
,,,,2021-07-21 09:52,0
,,,,2021-07-21 10:07,0
,,,,2021-07-21 10:22,0
,,,,2021-07-21 10:37,0
,,,,2021-07-21 10:52,0
,,,,2021-07-21 11:07,0
,,,,2021-07-21 11:22,0
,,,,2021-07-21 11:37,0
,,,,2021-07-21 11:52,0
,,,,2021-07-21 12:07,0
,,,,2021-07-21 12:22,0
,,,,2021-07-21 12:37,0
,,,,2021-07-21 12:52,0
,,,,2021-07-21 13:07,0
,,,,2021-07-21 13:22,0
,,,,2021-07-21 13:37,0
,,,,2021-07-21 13:52,0
,,,,2021-07-21 14:07,0
,,,,2021-07-21 14:22,0
,,,,2021-07-21 14:37,0
,,,,2021-07-21 14:52,0
,,,,2021-07-21 15:07,0
,,,,2021-07-21 15:22,0
,,,,2021-07-21 15:37,0
,,,,2021-07-21 15:52,0
,,,,2021-07-21 16:07,0
,,,,2021-07-21 16:22,0
,,,,2021-07-21 16:37,0
,,,,2021-07-21 16:53,0
,,,,2021-07-21 17:08,0
,,,,2021-07-21 17:23,0
,,,,2021-07-21 17:38,0
,,,,2021-07-21 17:53,0
,,,,2021-07-21 18:08,0
,,,,2021-07-21 18:23,0
,,,,2021-07-21 18:38,0
,,,,2021-07-21 18:53,0
,,,,2021-07-21 19:08,0
,,,,2021-07-21 19:23,0
,,,,2021-07-21 19:38,0
,,,,2021-07-21 19:53,0
,,,,2021-07-21 20:08,0
,,,,2021-07-21 20:23,0
,,,,2021-07-21 20:38,0
,,,,2021-07-21 20:53,0
,,,,2021-07-21 21:08,0
,,,,2021-07-21 21:23,0
,,,,2021-07-21 21:38,0
,,,,2021-07-21 21:53,0
,,,,2021-07-21 22:08,0
,,,,2021-07-21 22:23,0
,,,,2021-07-21 22:38,0
,,,,2021-07-21 22:53,0
,,,,2021-07-21 23:09,0
,,,,2021-07-21 23:24,0
,,,,2021-07-21 23:39,0
,,,,2021-07-21 23:54,0
,,,,2021-07-22 00:09,0
,,,,2021-07-22 00:24,0
,,,,2021-07-22 00:39,0
,,,,2021-07-22 00:54,0
,,,,2021-07-22 01:10,0
,,,,2021-07-22 01:25,0
,,,,2021-07-22 01:40,0
,,,,2021-07-22 01:55,0
,,,,2021-07-22 02:10,0
,,,,2021-07-22 02:25,0
,,,,2021-07-22 02:40,0
,,,,2021-07-22 02:55,0
,,,,2021-07-22 03:10,0
,,,,2021-07-22 03:25,0
,,,,2021-07-22 03:40,0
,,,,2021-07-22 03:55,0
,,,,2021-07-22 04:10,0
,,,,2021-07-22 04:25,0
,,,,2021-07-22 04:40,0
,,,,2021-07-22 04:55,0
,,,,2021-07-22 05:10,0
,,,,2021-07-22 05:25,0
,,,,2021-07-22 05:40,0
,,,,2021-07-22 05:55,0
,,,,2021-07-22 06:10,0
,,,,2021-07-22 06:25,0
,,,,2021-07-22 06:40,0
,,,,2021-07-22 06:55,0
,,,,2021-07-22 07:10,0
,,,,2021-07-22 07:25,0
,,,,2021-07-22 07:40,0
,,,,2021-07-22 07:56,0
,,,,2021-07-22 08:11,0
,,,,2021-07-22 08:26,0
,,,,2021-07-22 08:41,0
,,,,2021-07-22 08:56,0
,,,,2021-07-22 09:11,0
,,,,2021-07-22 09:26,0
,,,,2021-07-22 09:41,0
,,,,2021-07-22 09:56,0
,,,,2021-07-22 10:11,0
,,,,2021-07-22 10:26,0
,,,,2021-07-22 10:41,0
,,,,2021-07-22 10:56,0
,,,,2021-07-22 11:11,0
,,,,2021-07-22 11:26,0
,,,,2021-07-22 11:41,0
,,,,2021-07-22 11:56,0
,,,,2021-07-22 12:11,0
,,,,2021-07-22 12:26,0
,,,,2021-07-22 12:41,0
,,,,2021-07-22 12:56,0
,,,,2021-07-22 13:11,0
,,,,2021-07-22 13:26,0
,,,,2021-07-22 13:41,0
,,,,2021-07-22 13:56,0
,,,,2021-07-22 14:11,0
,,,,2021-07-22 14:26,0
,,,,2021-07-22 14:41,0
,,,,2021-07-22 14:56,0
,,,,2021-07-22 15:11,0
,,,,2021-07-22 15:26,0
,,,,2021-07-22 15:41,0
,,,,2021-07-22 15:56,0
,,,,2021-07-22 16:11,0
,,,,2021-07-22 16:26,0
,,,,2021-07-22 16:41,0
,,,,2021-07-22 16:56,0
,,,,2021-07-22 17:11,0
,,,,2021-07-22 17:26,0
,,,,2021-07-22 17:41,0
,,,,2021-07-22 17:56,0
,,,,2021-07-22 18:11,0
,,,,2021-07-22 18:26,0
,,,,2021-07-22 18:41,0
,,,,2021-07-22 18:56,0
,,,,2021-07-22 19:11,0
,,,,2021-07-22 19:26,0
,,,,2021-07-22 19:41,0
,,,,2021-07-22 19:56,0
,,,,2021-07-22 20:11,0
,,,,2021-07-22 20:26,0
,,,,2021-07-22 20:41,0
,,,,2021-07-22 20:56,0
,,,,2021-07-22 21:11,0
,,,,2021-07-22 21:27,0
,,,,2021-07-22 21:42,0
,,,,2021-07-22 21:57,0
,,,,2021-07-22 22:12,0
,,,,2021-07-22 22:27,0
,,,,2021-07-22 22:42,0
,,,,2021-07-22 22:57,0
,,,,2021-07-22 23:12,0
,,,,2021-07-22 23:27,0
,,,,2021-07-22 23:42,0
,,,,2021-07-22 23:57,0
,,,,2021-07-23 00:12,0
,,,,2021-07-23 00:27,0
,,,,2021-07-23 00:42,0
,,,,2021-07-23 00:57,0
,,,,2021-07-23 01:12,0
,,,,2021-07-23 01:27,0
,,,,2021-07-23 01:42,0
,,,,2021-07-23 01:57,0
,,,,2021-07-23 02:12,0
,,,,2021-07-23 02:27,0
,,,,2021-07-23 02:42,0
,,,,2021-07-23 02:57,0
,,,,2021-07-23 03:12,0
,,,,2021-07-23 03:27,0
,,,,2021-07-23 03:43,0
,,,,2021-07-23 03:58,0
,,,,2021-07-23 04:13,0
,,,,2021-07-23 04:28,0
,,,,2021-07-23 04:43,0
,,,,2021-07-23 04:58,0
,,,,2021-07-23 05:13,0
,,,,2021-07-23 05:28,0
,,,,2021-07-23 05:43,0
,,,,2021-07-23 05:58,0
,,,,2021-07-23 06:13,0
,,,,2021-07-23 06:28,0
,,,,2021-07-23 06:43,0
,,,,2021-07-23 06:58,0
,,,,2021-07-23 07:13,0
,,,,2021-07-23 07:28,0
,,,,2021-07-23 07:43,0
,,,,2021-07-23 07:58,0
,,,,2021-07-23 08:13,0
,,,,2021-07-23 08:28,0
,,,,2021-07-23 08:43,0
,,,,2021-07-23 08:58,0
,,,,2021-07-23 09:13,0
,,,,2021-07-23 09:29,0
,,,,2021-07-23 09:44,0
,,,,2021-07-23 09:59,0
,,,,2021-07-23 10:14,0
,,,,2021-07-23 10:29,0
,,,,2021-07-23 10:44,0
,,,,2021-07-23 10:59,0
,,,,2021-07-23 11:14,0
,,,,2021-07-23 11:29,0
,,,,2021-07-23 11:44,0
,,,,2021-07-23 11:59,0
,,,,2021-07-23 12:14,0
,,,,2021-07-23 12:29,0
,,,,2021-07-23 12:44,0
,,,,2021-07-23 12:59,0
,,,,2021-07-23 13:14,0
,,,,2021-07-23 13:29,0
,,,,2021-07-23 13:44,0
,,,,2021-07-23 13:59,0
,,,,2021-07-23 14:14,0
,,,,2021-07-23 14:29,0
,,,,2021-07-23 14:45,0
,,,,2021-07-23 15:00,0
,,,,2021-07-23 15:15,0
,,,,2021-07-23 15:30,0
,,,,2021-07-23 15:45,0
,,,,2021-07-23 16:00,0
,,,,2021-07-23 16:15,0
,,,,2021-07-23 16:30,0
,,,,2021-07-23 16:45,0
,,,,2021-07-23 17:00,0
,,,,2021-07-23 17:15,0
,,,,2021-07-23 17:30,0
,,,,2021-07-23 17:45,0
,,,,2021-07-23 18:00,0
,,,,2021-07-23 18:15,0
,,,,2021-07-23 18:30,0
,,,,2021-07-23 18:45,0
,,,,2021-07-23 19:00,0
,,,,2021-07-23 19:15,0
,,,,2021-07-23 19:30,0
,,,,2021-07-23 19:45,0
,,,,2021-07-23 20:00,0
,,,,2021-07-23 20:15,0
,,,,2021-07-23 20:30,0
,,,,2021-07-23 20:45,0
,,,,2021-07-23 21:00,0
,,,,2021-07-23 21:15,0
,,,,2021-07-23 21:30,0
,,,,2021-07-23 21:45,0
,,,,2021-07-23 22:00,0
,,,,2021-07-23 22:15,0
,,,,2021-07-23 22:31,0
,,,,2021-07-23 22:46,0
,,,,2021-07-23 23:01,0
,,,,2021-07-23 23:16,0
,,,,2021-07-23 23:31,0
,,,,2021-07-23 23:46,0
,,,,2021-07-24 00:01,0
,,,,2021-07-24 00:16,0
,,,,2021-07-24 00:31,0
,,,,2021-07-24 00:46,0
,,,,2021-07-24 01:01,0
,,,,2021-07-24 01:16,0
,,,,2021-07-24 01:31,0
,,,,2021-07-24 01:46,0
,,,,2021-07-24 02:01,0
,,,,2021-07-24 02:16,0
,,,,2021-07-24 02:31,0
,,,,2021-07-24 02:46,0
,,,,2021-07-24 03:01,0
,,,,2021-07-24 03:16,0
,,,,2021-07-24 03:31,0
,,,,2021-07-24 03:46,0
,,,,2021-07-24 04:01,0
,,,,2021-07-24 04:16,0
,,,,2021-07-24 04:31,0
,,,,2021-07-24 04:46,0
,,,,2021-07-24 05:01,0
,,,,2021-07-24 05:16,0
,,,,2021-07-24 05:31,0
,,,,2021-07-24 05:46,0
,,,,2021-07-24 06:01,0
,,,,2021-07-24 06:16,0
,,,,2021-07-24 06:31,0
,,,,2021-07-24 06:46,0
,,,,2021-07-24 07:02,0
,,,,2021-07-24 07:17,0
,,,,2021-07-24 07:32,0
,,,,2021-07-24 07:47,0
,,,,2021-07-24 08:02,0
,,,,2021-07-24 08:17,0
,,,,2021-07-24 08:32,0
,,,,2021-07-24 08:47,0
,,,,2021-07-24 09:02,0
,,,,2021-07-24 09:17,0
,,,,2021-07-24 09:32,0
,,,,2021-07-24 09:47,0
,,,,2021-07-24 10:02,0
,,,,2021-07-24 10:17,0
,,,,2021-07-24 10:32,0
,,,,2021-07-24 10:47,0
,,,,2021-07-24 11:02,0
,,,,2021-07-24 11:17,0
,,,,2021-07-24 11:32,0
,,,,2021-07-24 11:47,0
,,,,2021-07-24 12:02,0
,,,,2021-07-24 12:17,0
,,,,2021-07-24 12:32,0
,,,,2021-07-24 12:47,0
,,,,2021-07-24 13:02,0
,,,,2021-07-24 13:17,0
,,,,2021-07-24 13:32,0
,,,,2021-07-24 13:47,0
,,,,2021-07-24 14:02,0
,,,,2021-07-24 14:17,0
,,,,2021-07-24 14:32,0
,,,,2021-07-24 14:47,0
,,,,2021-07-24 15:03,0
,,,,2021-07-24 15:18,0
,,,,2021-07-24 15:33,0
,,,,2021-07-24 15:48,0
,,,,2021-07-24 16:03,0
,,,,2021-07-24 16:18,0
,,,,2021-07-24 16:33,0
,,,,2021-07-24 16:48,0
,,,,2021-07-24 17:03,0
,,,,2021-07-24 17:18,0
,,,,2021-07-24 17:33,0
,,,,2021-07-24 17:48,0
,,,,2021-07-24 18:03,0
,,,,2021-07-24 18:18,0
,,,,2021-07-24 18:33,0
,,,,2021-07-24 18:48,0
,,,,2021-07-24 19:03,0
,,,,2021-07-24 19:18,0
,,,,2021-07-24 19:33,0
,,,,2021-07-24 19:49,0
,,,,2021-07-24 20:04,0
,,,,2021-07-24 20:19,0
,,,,2021-07-24 20:34,0
,,,,2021-07-24 20:49,0
,,,,2021-07-24 21:04,0
,,,,2021-07-24 21:19,0
,,,,2021-07-24 21:34,0
,,,,2021-07-24 21:49,0
,,,,2021-07-24 22:04,0
,,,,2021-07-24 22:19,0
,,,,2021-07-24 22:34,0
,,,,2021-07-24 22:49,0
,,,,2021-07-24 23:04,0
,,,,2021-07-24 23:19,0
,,,,2021-07-24 23:34,0
,,,,2021-07-24 23:49,0
,,,,2021-07-25 00:04,0
,,,,2021-07-25 00:19,0
,,,,2021-07-25 00:35,0.2
,,,,2021-07-25 00:50,0.2
,,,,2021-07-25 01:05,0.2
,,,,2021-07-25 01:20,0.2
,,,,2021-07-25 01:35,0
,,,,2021-07-25 01:50,0
,,,,2021-07-25 02:05,0
,,,,2021-07-25 02:20,0
,,,,2021-07-25 02:35,0
,,,,2021-07-25 02:50,0
,,,,2021-07-25 03:05,0
,,,,2021-07-25 03:20,0
,,,,2021-07-25 03:35,0
,,,,2021-07-25 03:50,0
,,,,2021-07-25 04:05,0
,,,,2021-07-25 04:20,0
,,,,2021-07-25 04:35,0
,,,,2021-07-25 04:51,0
,,,,2021-07-25 05:06,0
,,,,2021-07-25 05:21,0
,,,,2021-07-25 05:36,0
,,,,2021-07-25 05:51,0
,,,,2021-07-25 06:06,0
,,,,2021-07-25 06:21,0.2
,,,,2021-07-25 06:36,0.2
,,,,2021-07-25 06:51,0.2
,,,,2021-07-25 07:06,0.2
,,,,2021-07-25 07:21,0
,,,,2021-07-25 08:21,0
,,,,2021-07-25 08:36,0
,,,,2021-07-25 08:51,0
,,,,2021-07-25 09:06,0
,,,,2021-07-25 09:21,0
,,,,2021-07-25 09:36,0
,,,,2021-07-25 09:51,0
,,,,2021-07-25 10:06,0
,,,,2021-07-25 10:21,0
,,,,2021-07-25 10:36,0
,,,,2021-07-25 10:51,0
,,,,2021-07-25 11:07,0
,,,,2021-07-25 11:22,0
,,,,2021-07-25 11:37,0
,,,,2021-07-25 11:52,0
,,,,2021-07-25 12:07,0
,,,,2021-07-25 12:22,0
,,,,2021-07-25 12:37,0
,,,,2021-07-25 12:52,0
,,,,2021-07-25 13:07,0
,,,,2021-07-25 13:22,0
,,,,2021-07-25 13:37,0
,,,,2021-07-25 13:52,0
,,,,2021-07-25 14:07,0
,,,,2021-07-25 14:22,0
,,,,2021-07-25 14:37,0
,,,,2021-07-25 14:52,0
,,,,2021-07-25 15:07,0
,,,,2021-07-25 15:22,0
,,,,2021-07-25 15:37,0.2
,,,,2021-07-25 15:52,0.2
,,,,2021-07-25 16:07,0.2
,,,,2021-07-25 16:22,0.2
,,,,2021-07-25 16:37,0
,,,,2021-07-25 16:52,0
,,,,2021-07-25 17:07,0
,,,,2021-07-25 17:22,0
,,,,2021-07-25 17:37,0
,,,,2021-07-25 17:52,0
,,,,2021-07-25 18:07,0
,,,,2021-07-25 18:22,0
,,,,2021-07-25 18:37,0
,,,,2021-07-25 18:52,0
,,,,2021-07-25 19:07,0
,,,,2021-07-25 19:22,0
,,,,2021-07-25 19:38,0
,,,,2021-07-25 19:53,0
,,,,2021-07-25 20:08,0
,,,,2021-07-25 20:23,0
,,,,2021-07-25 20:38,0
